categorie_bis,companies,noms,titre_com,commentaire,reponses,notes,date_experience,date_commentaire,site,nombre_pages,date_scrap,verified,année_experience,mois_experience,jour_experience,année_commentaire,mois_commentaire,jour_commentaire,leadtime_com_exp
bank,Monabanq Reviews,Jenny,over 10 euros fee per month for the…,"over 10 euros fee per month for the service, i feel it is not worthy...I canceled my card due to fraud, it has been one month I am waiting for their card to be sent to my home.... French laid-back style? (they told me that they can't track this card, I just have to wait:( )","Bonjour Jenny, Je n'ai pas pu vous identifier parmi nos clients. J'ai pris l'initiative de vous demander vos coordonnées grâce à la plateforme indépendante Trustpilot. Avez-vous pu en prendre connaissance ? John de l'équipe Monabanq",,"Date of experience: March 14, 2024","Mar 18, 2024",https://www.trustpilot.com/review/www.monabanq.com?page=2,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,Catherine MOURADIAN,Tranquille,"Simple, rapide, efficace",Non spécifié,,"Date of experience: December 07, 2022","Dec 14, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=2,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,MME ASMAA,Au début l’application me plaisait car…,Au début l’application me plaisait car on pouvait voir en temps réel nos dépenses,Non spécifié,,"Date of experience: June 19, 2023","Jun 20, 2023Invited",https://www.trustpilot.com/review/www.monabanq.com?page=2,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,RACHEZ CHRISTOPHE,Très éfficace,"Date of experience: October 04, 2022",Non spécifié,,"Date of experience: October 04, 2022","Oct 4, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=2,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,Rashid Ali,Rashid Al Sialkot,Rashid Al Sialkot,Merci pour vos 5 étoiles 😉Belle journée.Marie de l'équipe Monabanq.,,"Date of experience: March 30, 2024","Mar 30, 2024",https://www.trustpilot.com/review/www.monabanq.com?page=2,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,MLE VANESSA D,top 👍 merci rien à dire,"Date of experience: July 06, 2022",Non spécifié,,"Date of experience: July 06, 2022","Jul 6, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=2,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,M   XAVIER-MARIE DONAT,"Super  efficace,","Super  efficace,La dimension humaine n'est pas un simple slogan publicitaire",Non spécifié,,"Date of experience: February 22, 2022","Feb 22, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=2,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,Habib,Very friendly user,"Date of experience: January 31, 2024","Thank you for your congratulations Habib !Dorothée, from Monabanq team.",,"Date of experience: January 31, 2024","Jan 31, 2024Invited",https://www.trustpilot.com/review/www.monabanq.com?page=2,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,AlexO,Refused to open a bank account because…,"Refused to open a bank account because I don't speak french.When called them told me they're not allowed to speak english and I shoud have learned French. Sorry, I was in France for 2 weeks :(",Non spécifié,,"Date of experience: March 06, 2019","Updated Jun 4, 2023Merged",https://www.trustpilot.com/review/www.monabanq.com?page=2,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,MME SONIA DA CONCEICAO D,Services impeccables!,"Date of experience: September 05, 2022",Non spécifié,,"Date of experience: September 05, 2022","Sep 5, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=2,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,Dane,Super,"Super, top, simple, rien à dire",Non spécifié,,"Date of experience: April 04, 2022","Apr 22, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=3,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,Rose Laporte et Bernard,Service client au top ++++,"Date of experience: August 02, 2022",Non spécifié,,"Date of experience: August 02, 2022","Aug 2, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=3,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,Frédéric,Simple,"Simple, efficace et professionnelle",Non spécifié,,"Date of experience: November 29, 2021","Nov 29, 2021Invited",https://www.trustpilot.com/review/www.monabanq.com?page=3,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,M   NUNO MIGUEL G,Excellent,Je trouve excellent Monabanq,Non spécifié,,"Date of experience: April 20, 2022","Apr 20, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=3,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,dominique tramoni,Service simple et efficace,"Date of experience: May 09, 2022",Non spécifié,,"Date of experience: May 09, 2022","May 9, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=3,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,MME PASCALE A,Excellent service client,"Date of experience: June 08, 2022",Non spécifié,,"Date of experience: June 08, 2022","Jun 8, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=3,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,M   MICHEL R,Intervention parfaite,"Date of experience: July 06, 2022",Non spécifié,,"Date of experience: July 06, 2022","Jul 6, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=3,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,Marina D,service,Super service.,Merci d'avoir pris de votre temps pour partager votre expérience Marina !Belle journée.Dorothée de l'équipe Monabanq.,,"Date of experience: November 08, 2023","Nov 8, 2023Invited",https://www.trustpilot.com/review/www.monabanq.com?page=3,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,M   MOUSSA M,Au Top du Top !!!,"Date of experience: June 14, 2022",Non spécifié,,"Date of experience: June 14, 2022","Aug 3, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=3,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,Audrey,Très bon service client,"Date of experience: February 02, 2022",Non spécifié,,"Date of experience: February 02, 2022","Feb 2, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=3,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,Guillaume,Rapide et simple 👍,"Date of experience: February 22, 2022",Non spécifié,,"Date of experience: February 22, 2022","Feb 22, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=3,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,M   ALBERT V,facile,transaction simple et rapide,Non spécifié,,"Date of experience: November 29, 2021","Nov 29, 2021Invited",https://www.trustpilot.com/review/www.monabanq.com?page=3,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,carlos Dos Santos  bernardo,Rein a dire,"Rein a dire, pour le moment",Non spécifié,,"Date of experience: December 02, 2021","Dec 2, 2021Invited",https://www.trustpilot.com/review/www.monabanq.com?page=3,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,Jean louis Miguel,Parfait,Parfait direct  efficace,Non spécifié,,"Date of experience: February 02, 2022","Feb 2, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=3,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,M   KASHI A,👌good,👌 very good bank,Non spécifié,,"Date of experience: February 02, 2022","Feb 2, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=3,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,M   CHRISTOPHER F,Au top!!!,Au top !! Super banque !,Non spécifié,,"Date of experience: November 29, 2021","Nov 29, 2021Invited",https://www.trustpilot.com/review/www.monabanq.com?page=3,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,M   DJIPOTE ROLAND S,Simple et pratique...,"Date of experience: February 02, 2022",Non spécifié,,"Date of experience: February 02, 2022","Feb 2, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=3,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,M   HAITHEM K,Excellent,Excellent travail,Non spécifié,,"Date of experience: May 09, 2022","May 9, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=3,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,Mohcine  GHOUZLAN,Service au top !,"Date of experience: May 09, 2022",Non spécifié,,"Date of experience: May 09, 2022","May 9, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=3,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,M   ATEF D,Excellent !!!!,"Date of experience: June 08, 2022",Non spécifié,,"Date of experience: June 08, 2022","Jun 9, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=3,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,JAKUBOWICZ ALAIN,Merci,Au top..... Excellent,Non spécifié,,"Date of experience: November 29, 2021","Nov 29, 2021Invited",https://www.trustpilot.com/review/www.monabanq.com?page=4,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,MME MARTINE M,excellent,excellent tres bon,Non spécifié,,"Date of experience: February 03, 2022","Feb 3, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=4,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,M   SHARIF U,Good,Good good good,Non spécifié,,"Date of experience: May 09, 2022","May 9, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=4,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,M   FAIZAN HAIDER S,Excellent,Excellent tre bon,Non spécifié,,"Date of experience: February 03, 2022","Feb 3, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=4,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,M   ALAIN H,Relation client.,"Date of experience: October 19, 2023","Bonjour Alain, Toute l’équipe vous remercie pour votre commentaire. Belle journéeDora de l'équipe Monabanq.",,"Date of experience: October 19, 2023","Oct 19, 2023Invited",https://www.trustpilot.com/review/www.monabanq.com?page=4,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,Dias,Cool et super,"Date of experience: February 02, 2022",Non spécifié,,"Date of experience: February 02, 2022","Feb 2, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=4,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,M   CHRISTOPHER L,Un peu long à la souscription.,"Date of experience: May 09, 2022",Non spécifié,,"Date of experience: May 09, 2022","May 9, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=4,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,lucas bourdin,Trop de frai d’intervention,"Date of experience: June 08, 2022",Non spécifié,,"Date of experience: June 08, 2022","Jun 8, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=4,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,M   AYMANE H,Top  .,Top top top..,Non spécifié,,"Date of experience: September 05, 2022","Sep 5, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=4,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,MS 49,Bien,Coool cool cool cool,Cool ;)Toute l’équipe vous remercie pour votre commentaire. Merci Guillaume ! Belle journée. Daphnée de l'équipe Monabanq.,,"Date of experience: October 13, 2023","Oct 16, 2023Invited",https://www.trustpilot.com/review/www.monabanq.com?page=4,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,jean-luc,Bon contact clientèle.,"Date of experience: February 02, 2022",Non spécifié,,"Date of experience: February 02, 2022","Feb 2, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=4,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,Stéphane BEHOTEGUY,......,...........,Non spécifié,,"Date of experience: February 01, 2023","Feb 2, 2023Invited",https://www.trustpilot.com/review/www.monabanq.com?page=4,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,M   RICHARD L,Simple et rapide,"Date of experience: February 22, 2022",Non spécifié,,"Date of experience: February 22, 2022","Feb 22, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=4,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,Vihanga Keshan,Worst bank ever I was with them for…,Worst bank ever I was with them for nearly 4 years and asked for a loan a month ago which was approved and I transmitted the documents they asked. They kept on asking for document after document even after confirming with me that in 8 to 12 I will receive my money no no at the 15 day they are saying it could take another 15 days. Just take your money elsewhere they do not care to give good customer service or work in time. Anyways I have cancelled my account and Im taking my business to some other place,Non spécifié,,"Date of experience: June 01, 2022","Jun 1, 2022",https://www.trustpilot.com/review/www.monabanq.com?page=4,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,Teddy Le Frère,The best Worst customer service,"Very bad experience.The worst customer service that i've met.I've opened an account and choose the Uniq+ with premier.When I got the card, I've activated it. The next day, my card was rejected. I sent a message to customer service without answer.So I call them and I learn that my account has been closed. But impossible to know why, they use the law which allow them to not inform the reason.Then I've received registered letters to inform me. And also a letter to tell me that my account was in negative.I call again them about the letter and to understand how my account can be negative with a buy of 2€ on 150€. They told me that i was a liar about the letter. I had to send a picture of the letter to prove it ... Finally, the customer service told me that i must ignore the letter, to not call again because it's useless and to not open an account again ... bye",Non spécifié,,"Date of experience: September 27, 2021","Sep 27, 2021",https://www.trustpilot.com/review/www.monabanq.com?page=4,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,Jessie Chapman,Better than the big banks but still has…,Better than the big banks but still has its problems.,Non spécifié,,"Date of experience: November 29, 2021","Nov 29, 2021Invited",https://www.trustpilot.com/review/www.monabanq.com?page=4,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,MME ANNABEL B,n a pas repondu à ma question,"Date of experience: June 13, 2022",Non spécifié,,"Date of experience: June 13, 2022","Jun 13, 2022Invited",https://www.trustpilot.com/review/www.monabanq.com?page=4,4,17-09-2024,,,,,,,,
bank,Monabanq Reviews,M   PROMISE N,Good,Good I like it very good,Non spécifié,,"Date of experience: November 29, 2021","Nov 29, 2021Invited",https://www.trustpilot.com/review/www.monabanq.com?page=4,4,17-09-2024,,,,,,,,
bank,Fortuneo Reviews,Zhen,Application à l'étranger inaccessible,"Carte gold avec accès impossible à l'application pendant un séjour à Hong Kong, Corée du Sud et Chine cet été.Heureusement que Boursobank fonctionnait bien.","Bonjour, Nous sommes désolés d’apprendre que vous avez rencontré des difficultés pour utiliser notre application mobile depuis l'étranger.Afin de faire le point sur votre dossier, nous vous invitons à contacter notre service client au 02 98 00 29 00 ou par e-mail directement depuis votre espace en ligne via la rubrique ""nous contacter"".Cordialement, L'Équipe Fortuneo.",,"Date of experience: August 09, 2024","Aug 10, 2024",https://www.trustpilot.com/review/fortuneo.fr?page=1,10,17-09-2024,,,,,,,,
